Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0031233~intrinsic to external side of plasma membrane	3	0.5415162454873645	0.0495502625229655	D14665, M84349, U03858	469	10	12782	8.176119402985075	0.9999999999220972	0.25799893967529974	51.46071927981277
GOTERM_CC_FAT	GO:0005916~fascia adherens	3	0.5415162454873645	0.0495502625229655	X52947, M33308, M23410	469	10	12782	8.176119402985075	0.9999999999220972	0.25799893967529974	51.46071927981277
BIOCARTA	h_HivnefPathway:HIV-I Nef: negative effector of Fas and TNF	10	1.8050541516245486	0.04958887370894141	U35835, L41870, M34458, U25975, M69043, M19701, L42110, M13995, U19261, X84709, M23379	134	53	1437	2.0233736975499856	0.9999861792181437	0.9962823687842551	47.66081844636134
GOTERM_BP_FAT	GO:0006942~regulation of striated muscle contraction	4	0.7220216606498195	0.04959909733271231	U08438, U27266, M32886, M21984	517	22	13528	4.75751714436434	1.0	0.37475819133697774	60.1374769842011
GOTERM_BP_FAT	GO:0043542~endothelial cell migration	4	0.7220216606498195	0.04959909733271231	M31013, M25756, Z22555, L49207	517	22	13528	4.75751714436434	1.0	0.37475819133697774	60.1374769842011
KEGG_PATHWAY	hsa05330:Allograft rejection	6	1.083032490974729	0.04961795264808167	M17016, L40557, M27539, M83664, M11799, M32800	288	36	5085	2.942708333333333	0.9997744686355646	0.32958582549321025	46.08352988675812
GOTERM_CC_FAT	GO:0031674~I band	6	1.083032490974729	0.05013176587728208	M29551, U30707, J05200, M23410, M32886, M86406	469	55	12782	2.973134328358209	0.99999999994114	0.2578288640687456	51.88138983049192
GOTERM_MF_FAT	GO:0046983~protein dimerization activity	29	5.234657039711191	0.05024510099657915	M21539, M61763, M20132, U07747, L13385, M31013, X83705, X16323, M22349, M73778, M63962, M86406, D26309, X00588, Z22936, X82166, U31278, M21188, D43969, D42054, M10321, M27691, U20240, M13995, J03565, M27161, U20938, M22490, U03858	485	542	12983	1.4322935291208583	1.0	0.619933879914071	55.13247834754145
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	8	1.444043321299639	0.05047558491058183	M22349, X69723, Z46376, U13680, U21931, D00137, D13243, M23068	288	60	5085	2.3541666666666665	0.999805682248879	0.32189644434176956	46.67115678781245
GOTERM_BP_FAT	GO:0050778~positive regulation of immune response	11	1.9855595667870036	0.050883307629370246	L28824, Z22936, M58050, Y00062, M14766, X14974, M69043, X17668, L42110, M17754, J03565	517	145	13528	1.98503301540719	1.0	0.3816327455337948	61.10014951082739
GOTERM_BP_FAT	GO:0000819~sister chromatid segregation	5	0.9025270758122743	0.05121857807066432	D63880, D29954, D38554, U31278, Z15005	517	37	13528	3.535992472162685	1.0	0.38275985548444347	61.34783610409489
SP_PIR_KEYWORDS	hydroxylation	6	1.083032490974729	0.05176102883521633	Z37976, M30838, X60382, X02750, M31115, M81379	549	71	19235	2.9608250596475023	0.9999999999999902	0.2757457587417962	54.443302551663265
UP_SEQ_FEATURE	repeat:2	13	2.3465703971119134	0.05193932747392131	M21539, L41067, U14577, Z46389, X69090, M84757, X52228, M21302, X52229, X63692, M33308, L08850, J05200, X74295	549	246	19113	1.839775201030699	1.0	0.9638135852320944	60.3927732708803
INTERPRO	IPR006209:EGF	9	1.6245487364620936	0.05226501646957617	Z37976, L35279, L12350, M55618, X02750, X13097, M55683, M55172, X13916	536	127	16659	2.202535550593489	1.0	0.8983669080859942	57.82053724858931
GOTERM_MF_FAT	GO:0005184~neuropeptide hormone activity	4	0.7220216606498195	0.052449002469805425	M77140, V00571, M11568, M36634	485	23	12983	4.655490811295383	1.0	0.628402614961251	56.72409169939727
SP_PIR_KEYWORDS	homotetramer	4	0.7220216606498195	0.052871885056005444	U13680, J05200, M61832, D13243	549	30	19235	4.671523982999393	0.9999999999999952	0.2785291403563579	55.22643288840096
INTERPRO	IPR016040:NAD(P)-binding domain	10	1.8050541516245486	0.052984987705506345	X13227, M77836, X16396, M20867, L13278, M61832, L04490, U20938, M76665	536	150	16659	2.0720149253731344	1.0	0.893108637767623	58.33287653510348
GOTERM_BP_FAT	GO:0050678~regulation of epithelial cell proliferation	7	1.263537906137184	0.05331114163664431	D16469, X00588, M55210, D14838, Z35278, L38517, M11568	517	71	13528	2.5797804233524944	1.0	0.3942457315492127	62.86040338728674
GOTERM_BP_FAT	GO:0032386~regulation of intracellular transport	7	1.263537906137184	0.05331114163664431	D42053, J02923, M69043, L07648, M63928, L08599, M22490	517	71	13528	2.5797804233524944	1.0	0.3942457315492127	62.86040338728674
GOTERM_BP_FAT	GO:0001953~negative regulation of cell-matrix adhesion	3	0.5415162454873645	0.05334593409481641	L17075, Z48481, M23379	517	10	13528	7.84990328820116	1.0	0.3935579717493991	62.88507327931258
GOTERM_BP_FAT	GO:0043550~regulation of lipid kinase activity	3	0.5415162454873645	0.05334593409481641	M33680, L14812, L41870, M19701	517	10	13528	7.84990328820116	1.0	0.3935579717493991	62.88507327931258
GOTERM_BP_FAT	GO:0030325~adrenal gland development	3	0.5415162454873645	0.05334593409481641	M94250, X03348, V00571	517	10	13528	7.84990328820116	1.0	0.3935579717493991	62.88507327931258
GOTERM_BP_FAT	GO:0051149~positive regulation of muscle cell differentiation	3	0.5415162454873645	0.05334593409481641	D14812, M13995, X61123	517	10	13528	7.84990328820116	1.0	0.3935579717493991	62.88507327931258
GOTERM_BP_FAT	GO:0008211~glucocorticoid metabolic process	3	0.5415162454873645	0.05334593409481641	X03348, V00571, M32879	517	10	13528	7.84990328820116	1.0	0.3935579717493991	62.88507327931258
GOTERM_CC_FAT	GO:0016363~nuclear matrix	6	1.083032490974729	0.05346556067755359	M13665, D38554, M34458, U21909, M73778, J03600	469	56	12782	2.920042643923241	0.999999999988238	0.26990225701687987	54.22842732594714
SP_PIR_KEYWORDS	electron transfer	5	0.9025270758122743	0.05364111652303026	L04751, J02906, X16699, M22760, M32879	549	50	19235	3.5036429872495445	0.9999999999999971	0.27970746899401533	55.76134965496846
GOTERM_BP_FAT	GO:0007599~hemostasis	9	1.6245487364620936	0.05421276851959684	M10321, M84349, X16662, X02750, U01691, X58377, X13097, K01740	517	108	13528	2.180528691166989	1.0	0.3977104902518074	63.494735514720965
INTERPRO	IPR001879:GPCR, family 2, extracellular region	4	0.7220216606498195	0.05445307510321511	L36566, U25128, U17418, L20316	536	27	16659	4.604477611940299	1.0	0.8914303082231398	59.35955293835158
SMART	SM00199:SCY	5	0.9025270758122743	0.05468923006770104	M36821, M26383, U16752, X53799, X72755	320	41	9079	3.459984756097561	0.99999662159502	0.8346564008668909	51.22715403575595
KEGG_PATHWAY	hsa04350:TGF-beta signaling pathway	10	1.8050541516245486	0.055295231612361086	Z22536, U31556, L12350, L14812, L17075, X62381, X51801, M84490, M60315, M22490	288	87	5085	2.029454022988506	0.9999160814964796	0.3350692415365488	49.86556612666506
INTERPRO	IPR007110:Immunoglobulin-like	24	4.332129963898916	0.05540661251152333	M18216, X59350, M34715, X14355, M33666, D37965, M91211, X14974, M16768, M83664, X69090, M27539, M11799, M32800, M55172, L16242, U33635, U27266, L00022, Z11697, X66171, X06557, M27161, M88282	536	501	16659	1.4888730002681205	1.0	0.8875253787699178	60.01362884065984
GOTERM_BP_FAT	GO:0007423~sensory organ development	15	2.707581227436823	0.05545447218675918	X00588, X51630, M34424, X52426, M69181, L36531, M95929, D14838, M62303, X82324, U30707, X51801, M13995, Y00414, M22490	517	229	13528	1.7139526830133538	1.0	0.4039641394765343	64.35158852680647
GOTERM_BP_FAT	GO:0003015~heart process	4	0.7220216606498195	0.0554783538583261	L36719, U08438, M34424, X12369	517	23	13528	4.550668572870238	1.0	0.4032033696667744	64.36788061510322
GOTERM_BP_FAT	GO:0007031~peroxisome organization	4	0.7220216606498195	0.0554783538583261	M61763, X75535, Z48054, M75883	517	23	13528	4.550668572870238	1.0	0.4032033696667744	64.36788061510322
GOTERM_BP_FAT	GO:0060047~heart contraction	4	0.7220216606498195	0.0554783538583261	L36719, U08438, M34424, X12369	517	23	13528	4.550668572870238	1.0	0.4032033696667744	64.36788061510322
GOTERM_BP_FAT	GO:0007044~cell-substrate junction assembly	4	0.7220216606498195	0.0554783538583261	M55210, M13995, L49207, M86406	517	23	13528	4.550668572870238	1.0	0.4032033696667744	64.36788061510322
GOTERM_BP_FAT	GO:0043449~cellular alkene metabolic process	4	0.7220216606498195	0.0554783538583261	L28824, M35418, J02906, J03600	517	23	13528	4.550668572870238	1.0	0.4032033696667744	64.36788061510322
GOTERM_BP_FAT	GO:0045767~regulation of anti-apoptosis	5	0.9025270758122743	0.05559006283981932	M81768, D14874, L49207, M23379, X13916	517	38	13528	3.44294003868472	1.0	0.40294692070423	64.44399517941312
INTERPRO	IPR006029:Neurotransmitter-gated ion-channel transmembrane region	5	0.9025270758122743	0.055680488249509566	X14830, M86868, X55019, X52008, D49394	536	45	16659	3.4533582089552235	1.0	0.8806028944021114	60.199660060970174
INTERPRO	IPR006202:Neurotransmitter-gated ion-channel ligand-binding	5	0.9025270758122743	0.055680488249509566	X14830, M86868, X55019, X52008, D49394	536	45	16659	3.4533582089552235	1.0	0.8806028944021114	60.199660060970174
SMART	SM00219:TyrKc	9	1.6245487364620936	0.055735635783812444	X78549, D26309, L28824, X00588, U07747, U33635, X59932, L49207, L10717	320	118	9079	2.1639565677966104	0.9999973638724783	0.799266063279109	51.91192036509379
GOTERM_BP_FAT	GO:0048511~rhythmic process	10	1.8050541516245486	0.056139873339991535	M57703, X55177, X00588, V00571, L40557, X84373, X82850, Z48481, M13995, M22490	517	128	13528	2.0442456479690523	1.0	0.4051789609186788	64.81638360112359
SP_PIR_KEYWORDS	seminal vesicle	2	0.36101083032490977	0.05616923869492868	J04440, M81651	549	2	19235	35.03642987249545	0.9999999999999994	0.28871119043423477	57.47770663688851
SP_PIR_KEYWORDS	connective tissue	2	0.36101083032490977	0.05616923869492868	X75546, M10321	549	2	19235	35.03642987249545	0.9999999999999994	0.28871119043423477	57.47770663688851
SP_PIR_KEYWORDS	keratan sulfate	2	0.36101083032490977	0.05616923869492868	X75546, M55172	549	2	19235	35.03642987249545	0.9999999999999994	0.28871119043423477	57.47770663688851
SP_PIR_KEYWORDS	Endocytosis	7	1.263537906137184	0.05641749881039228	X01060, D90188, X91141, D14664, M28373, L07810, X13916	549	96	19235	2.554739678202793	0.9999999999999996	0.2874722393325133	57.64286058268582
UP_SEQ_FEATURE	short sequence motif:Stop-transfer sequence	2	0.36101083032490977	0.05652256696932534	X01060, J03779	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	site:Cleavage; by caspase	2	0.36101083032490977	0.05652256696932534	D13643, L42110	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	compositionally biased region:Gly/Pro-rich (GP domain)	2	0.36101083032490977	0.05652256696932534	U04241, X73358, M99439	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	compositionally biased region:Gln-rich (Q domain)	2	0.36101083032490977	0.05652256696932534	U04241, X73358, M99439	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	region of interest:Interaction with CDT1 and CUL4A	2	0.36101083032490977	0.05652256696932534	U18299	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	region of interest:Interaction with MYST4	2	0.36101083032490977	0.05652256696932534	L40992, D43969	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	chain:Pyrroline-5-carboxylate reductase 1, mitochondrial	2	0.36101083032490977	0.05652256696932534	M77836	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	site:Involved in hexokinase binding	2	0.36101083032490977	0.05652256696932534	L06328, L06132	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	repeat:1-9	2	0.36101083032490977	0.05652256696932534	X63071, M55172	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	chain:Testis-specific Y-encoded protein 1	2	0.36101083032490977	0.05652256696932534	M98525	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	region of interest:Interaction with CUL4A	2	0.36101083032490977	0.05652256696932534	U18299	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	region of interest:Interaction with MYST2	2	0.36101083032490977	0.05652256696932534	M20132, X67334	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	chain:Annexin A8	2	0.36101083032490977	0.05652256696932534	X16662	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	region of interest:Interaction with CDT1	2	0.36101083032490977	0.05652256696932534	U18299	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	chain:Annexin A8-like protein 2	2	0.36101083032490977	0.05652256696932534	X16662	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	region of interest:Pocket; binds T and E1A	2	0.36101083032490977	0.05652256696932534	L14812, L41870, M19701	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	chain:DNA damage-binding protein 1	2	0.36101083032490977	0.05652256696932534	U18299	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
UP_SEQ_FEATURE	region of interest:Interaction with MYST3	2	0.36101083032490977	0.05652256696932534	L40992, D43969	549	2	19113	34.814207650273225	1.0	0.9704023817486446	63.58928873101425
GOTERM_BP_FAT	GO:0051047~positive regulation of secretion	9	1.6245487364620936	0.056654105808950084	X55177, L28824, L37112, D14665, V00571, U08438, L08850, M27691, M20867	517	109	13528	2.16052384078931	1.0	0.40719125148590374	65.16133779955247
GOTERM_CC_FAT	GO:0042611~MHC protein complex	6	1.083032490974729	0.05692518034579557	M80469, X14974, M27539, M83664, M11799, M32800	469	57	12782	2.868813825608798	0.9999999999978014	0.2820804873356533	56.551187431742235
GOTERM_MF_FAT	GO:0003823~antigen binding	6	1.083032490974729	0.056937067494279694	D13643, Z22936, X14974, M16768, L00022, X06557	485	56	12983	2.8681148748159058	1.0	0.6518774540361241	59.80333231174385
SP_PIR_KEYWORDS	myosin	5	0.9025270758122743	0.05695197575601273	M31013, U14391, X13988, M69181, Z32858	549	51	19235	3.434944105146613	0.9999999999999997	0.28750607529346117	57.99639124941478
OMIM_DISEASE	Prostate cancer, susceptibility to	3	0.5415162454873645	0.05731443403105959	M20132, X53795, L07648	185	8	3671	7.441216216216216	0.9999999995595436	0.9999999995595436	55.61518895025856
SP_PIR_KEYWORDS	extracellular protein	4	0.7220216606498195	0.057342997058872455	X52015, U33635, J03870, M27161	549	31	19235	4.520829660967155	0.9999999999999998	0.28691938497381986	58.253288148653496
SP_PIR_KEYWORDS	hydroxylysine	4	0.7220216606498195	0.057342997058872455	M30838, X60382, M31115, M81379	549	31	19235	4.520829660967155	0.9999999999999998	0.28691938497381986	58.253288148653496
GOTERM_MF_FAT	GO:0030528~transcription regulator activity	69	12.454873646209386	0.05736830199028825	U13948, M20132, M68891, L32164, L16794, M85164, X15217, U02019, D38550, U18543, M19701, M86406, U16282, U04241, U22055, D13636, L41870, X51630, D21205, L07919, U09411, U07802, M81601, M97388, M95929, X03348, D43969, M13665, X82324, X84002, U20240, Z35278, M13995, X77548, U03494, M96944, U31556, X16663, X57346, X16667, D28588, X16666, X78926, L08599, M91196, L40992, L40371, U39840, U25435, X84373, X07384, M73778, L07648, M90104, L41067, X13293, L16783, X52011, X82850, X59739, M62303, D31716, M27691, U13991, Z17240, M91585, L20298, X73358, D00137, X76184, X61123	485	1512	12983	1.2216044837178857	1.0	0.6473096466200059	60.08814468578917
GOTERM_BP_FAT	GO:0002822~regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	6	1.083032490974729	0.05786585343054741	M29551, Z22936, Y00062, M14766, X52425, X17668	517	55	13528	2.854510286618604	1.0	0.41308276455285753	65.96160287963617
GOTERM_BP_FAT	GO:0007190~activation of adenylate cyclase activity	6	1.083032490974729	0.05786585343054741	R51015, U17418, L20316, Y00970, M17183, L10665	517	55	13528	2.854510286618604	1.0	0.41308276455285753	65.96160287963617
SP_PIR_KEYWORDS	annexin	3	0.5415162454873645	0.05880289799271168	X16662, U01691	549	14	19235	7.507806401249025	0.9999999999999999	0.2909242330099179	59.199539397804976
GOTERM_BP_FAT	GO:0007204~elevation of cytosolic calcium ion concentration	9	1.6245487364620936	0.05916422208015799	M57703, X55177, L37112, U17418, M91368, Y00062, D14874, J05200, L49207	517	110	13528	2.140882714963953	1.0	0.41936773222621204	66.79978704689908
KEGG_PATHWAY	hsa04662:B cell receptor signaling pathway	9	1.6245487364620936	0.059217358091838763	M29551, M33680, L28824, L41067, X59350, X62055, M69043, J03565, M84490	288	75	5085	2.11875	0.9999577590378019	0.34273741821360726	52.334467725378644
UP_SEQ_FEATURE	repeat:Annexin 2	3	0.5415162454873645	0.05947044220007336	X16662, U01691	549	14	19113	7.460187353629976	1.0	0.9729247307949693	65.51503224371451
UP_SEQ_FEATURE	repeat:Annexin 1	3	0.5415162454873645	0.05947044220007336	X16662, U01691	549	14	19113	7.460187353629976	1.0	0.9729247307949693	65.51503224371451
UP_SEQ_FEATURE	region of interest:Modulating	3	0.5415162454873645	0.05947044220007336	X03348, M20132, M62303	549	14	19113	7.460187353629976	1.0	0.9729247307949693	65.51503224371451
UP_SEQ_FEATURE	repeat:Annexin 4	3	0.5415162454873645	0.05947044220007336	X16662, U01691	549	14	19113	7.460187353629976	1.0	0.9729247307949693	65.51503224371451
UP_SEQ_FEATURE	repeat:Annexin 3	3	0.5415162454873645	0.05947044220007336	X16662, U01691	549	14	19113	7.460187353629976	1.0	0.9729247307949693	65.51503224371451
INTERPRO	IPR006201:Neurotransmitter-gated ion-channel	5	0.9025270758122743	0.05950273543295395	X14830, M86868, X55019, X52008, D49394	536	46	16659	3.3782852044127183	1.0	0.8897099136498271	62.712678121925215
INTERPRO	IPR018000:Neurotransmitter-gated ion-channel, conserved site	5	0.9025270758122743	0.05950273543295395	X14830, M86868, X55019, X52008, D49394	536	46	16659	3.3782852044127183	1.0	0.8897099136498271	62.712678121925215
INTERPRO	IPR000832:GPCR, family 2, secretin-like	5	0.9025270758122743	0.05950273543295395	L36566, U25128, U17418, L20316, X81479	536	46	16659	3.3782852044127183	1.0	0.8897099136498271	62.712678121925215
PIR_SUPERFAMILY	PIRSF000564:kinase-related transforming protein	6	1.083032490974729	0.06014030900929755	M34181, L36870, X85545, L36719, L37042, M84490	377	42	7396	2.8025767336112164	0.9999999999832039	0.9979755717749031	57.90006080035276
GOTERM_BP_FAT	GO:0014075~response to amine stimulus	5	0.9025270758122743	0.06015610946651542	U03865, U21909, J03824, L10665, X13255	517	39	13528	3.3546595248722912	1.0	0.4238920530448884	67.42693844813088
GOTERM_BP_FAT	GO:0033555~multicellular organismal response to stress	5	0.9025270758122743	0.06015610946651542	M65105, L06132, X17668, M13995, X13255	517	39	13528	3.3546595248722912	1.0	0.4238920530448884	67.42693844813088
GOTERM_BP_FAT	GO:0034440~lipid oxidation	5	0.9025270758122743	0.06015610946651542	M16827, M35418, X78706, Z48054, U09646	517	39	13528	3.3546595248722912	1.0	0.4238920530448884	67.42693844813088
GOTERM_BP_FAT	GO:0007613~memory	5	0.9025270758122743	0.06015610946651542	V00571, L42110, L36531, Y00414, X13255	517	39	13528	3.3546595248722912	1.0	0.4238920530448884	67.42693844813088
GOTERM_BP_FAT	GO:0019395~fatty acid oxidation	5	0.9025270758122743	0.06015610946651542	M16827, M35418, X78706, Z48054, U09646	517	39	13528	3.3546595248722912	1.0	0.4238920530448884	67.42693844813088
PIR_SUPERFAMILY	PIRSF002419:CD9 antigen	4	0.7220216606498195	0.06030732216749478	M33680, X53795, U14650, D29808	377	18	7396	4.3595638078396695	0.9999999999843564	0.9930997087078368	58.0042885463241
INTERPRO	IPR000048:IQ calmodulin-binding region	7	1.263537906137184	0.06096549050112448	M31013, M94055, D25278, U14391, X13988, M69181, Z32858	536	87	16659	2.500707668553783	1.0	0.8883153444311717	63.634408101651964
INTERPRO	IPR003006:Immunoglobulin/major histocompatibility complex, conserved site	7	1.263537906137184	0.06096549050112448	M91211, M27539, M83664, L00022, M11799, M32800, M55172	536	87	16659	2.500707668553783	1.0	0.8883153444311717	63.634408101651964
GOTERM_MF_FAT	GO:0048185~activin binding	3	0.5415162454873645	0.061054379193630215	Z22536, L17075, X62381	485	11	12983	7.300656044985941	1.0	0.6636119466367446	62.44674642548047
UP_SEQ_FEATURE	metal ion-binding site:Calcium	6	1.083032490974729	0.061164913396027795	L10284, X57766, L34840, M95678, X60382, M32373	549	74	19113	2.8227735932653966	1.0	0.9731505884849907	66.57809785108671
GOTERM_MF_FAT	GO:0005529~sugar binding	13	2.3465703971119134	0.061342735853144675	L10284, X59350, M30838, M14766, D14664, X84076, M34424, Z46376, M55172, M27190, Y00970, U21931, U31525	485	195	12983	1.7846048109965635	1.0	0.6582746523844919	62.62564509589321
GOTERM_BP_FAT	GO:0051054~positive regulation of DNA metabolic process	6	1.083032490974729	0.061641523951229515	Y00062, D14134, X07384, U20240, X83705, M11568	517	56	13528	2.8035368886432717	1.0	0.43101913707349737	68.34524449646435
GOTERM_BP_FAT	GO:0000082~G1/S transition of mitotic cell cycle	6	1.083032490974729	0.061641523951229515	M29551, Z22536, X00588, L41870, X17644, M19701, M13995	517	56	13528	2.8035368886432717	1.0	0.43101913707349737	68.34524449646435
GOTERM_BP_FAT	GO:0002819~regulation of adaptive immune response	6	1.083032490974729	0.061641523951229515	M29551, Z22936, Y00062, M14766, X52425, X17668	517	56	13528	2.8035368886432717	1.0	0.43101913707349737	68.34524449646435
GOTERM_BP_FAT	GO:0045762~positive regulation of adenylate cyclase activity	6	1.083032490974729	0.061641523951229515	R51015, U17418, L20316, Y00970, M17183, L10665	517	56	13528	2.8035368886432717	1.0	0.43101913707349737	68.34524449646435
SP_PIR_KEYWORDS	hexosyltransferase	4	0.7220216606498195	0.06198682277885036	U08854, J00270, M58597, U31525	549	32	19235	4.379553734061931	1.0	0.30208272787351476	61.194299510928104
KEGG_PATHWAY	hsa05215:Prostate cancer	10	1.8050541516245486	0.062221908485563956	X00588, M20132, L41870, M69043, D38550, M27691, X83705, M19701, M13995, M11568, M84490	288	89	5085	1.9838483146067416	0.9999750819754509	0.34557400139010197	54.149748291162325
GOTERM_MF_FAT	GO:0030247~polysaccharide binding	11	1.9855595667870036	0.06240650359635662	D16469, M94250, U10116, D14838, L13385, L12350, Y00062, X51801, M28373, M55172, M22490	485	154	12983	1.9120765832106037	1.0	0.6577996318694228	63.278741144998186
GOTERM_MF_FAT	GO:0001871~pattern binding	11	1.9855595667870036	0.06240650359635662	D16469, M94250, U10116, D14838, L13385, L12350, Y00062, X51801, M28373, M55172, M22490	485	154	12983	1.9120765832106037	1.0	0.6577996318694228	63.278741144998186
UP_SEQ_FEATURE	metal ion-binding site:Iron (heme axial ligand)	7	1.263537906137184	0.06267841359856542	L04751, X82166, U23942, U06715, J02906, X16699, M32879	549	98	19113	2.486729117876659	1.0	0.9730792294979836	67.50144258782531
SP_PIR_KEYWORDS	tandem repeat	6	1.083032490974729	0.06269400140990103	X52228, M94077, M34715, M14766, M33666, X52229, M81651	549	75	19235	2.8029143897996356	1.0	0.30271083939094634	61.62483225847881
INTERPRO	IPR008836:Semenogelin	2	0.36101083032490977	0.06320005293379893	J04440, M81651	536	2	16659	31.080223880597014	1.0	0.8901002633931492	65.00131942220062
INTERPRO	IPR013513:Integrin alpha chain, C-terminal, cytoplasmic region	3	0.5415162454873645	0.06355051575772977	M14648, X74295, L36531	536	13	16659	7.1723593570608495	1.0	0.8843735021158212	65.21127938852125
GOTERM_BP_FAT	GO:0010812~negative regulation of cell-substrate adhesion	3	0.5415162454873645	0.06359178920650878	L17075, Z48481, M23379	517	11	13528	7.13627571654651	1.0	0.4404903157852429	69.51383303513589
GOTERM_BP_FAT	GO:0007094~mitotic cell cycle spindle assembly checkpoint	3	0.5415162454873645	0.06359178920650878	M86699, U31278, Z15005	517	11	13528	7.13627571654651	1.0	0.4404903157852429	69.51383303513589
GOTERM_BP_FAT	GO:0043534~blood vessel endothelial cell migration	3	0.5415162454873645	0.06359178920650878	M31013, Z22555, L49207	517	11	13528	7.13627571654651	1.0	0.4404903157852429	69.51383303513589
GOTERM_BP_FAT	GO:0002244~hemopoietic progenitor cell differentiation	3	0.5415162454873645	0.06359178920650878	U35835, L42110, M13995	517	11	13528	7.13627571654651	1.0	0.4404903157852429	69.51383303513589
GOTERM_BP_FAT	GO:0006378~mRNA polyadenylation	3	0.5415162454873645	0.06359178920650878	L02547, U15782, M28373	517	11	13528	7.13627571654651	1.0	0.4404903157852429	69.51383303513589
GOTERM_BP_FAT	GO:0007213~muscarinic acetylcholine receptor signaling pathway	3	0.5415162454873645	0.06359178920650878	J03004, U08438, U29589	517	11	13528	7.13627571654651	1.0	0.4404903157852429	69.51383303513589
GOTERM_BP_FAT	GO:0051881~regulation of mitochondrial membrane potential	3	0.5415162454873645	0.06359178920650878	X07834, M13995, D49396	517	11	13528	7.13627571654651	1.0	0.4404903157852429	69.51383303513589
GOTERM_BP_FAT	GO:0045841~negative regulation of mitotic metaphase/anaphase transition	3	0.5415162454873645	0.06359178920650878	M86699, U31278, Z15005	517	11	13528	7.13627571654651	1.0	0.4404903157852429	69.51383303513589
GOTERM_MF_FAT	GO:0030594~neurotransmitter receptor activity	8	1.444043321299639	0.06412642380488427	L08893, X14830, L07615, M86868, U29589, X55019, X52008, D49394	485	95	12983	2.2542376559956594	1.0	0.6612489148210807	64.31213525422356
GOTERM_CC_FAT	GO:0044430~cytoskeletal part	45	8.12274368231047	0.06412847956886089	U14577, D43948, U07747, X86809, L13385, M31013, U03851, X52426, X69090, M69181, M19309, L36531, M21984, H14341, J02923, L14595, D38554, X06825, U21909, U18543, M19701, L42110, L49207, M86406, L07810, U00001, U14588, L36818, M86699, X74819, X51521, U20362, L16782, L41870, M34458, U31278, U14391, X13988, U13896, X12369, Z32858, D42054, U27266, D17530, M28373, Z15005	469	952	12782	1.2882541076131946	0.9999999999999344	0.30939117787817483	61.04012617077359
GOTERM_BP_FAT	GO:0016485~protein processing	9	1.6245487364620936	0.06439202734051215	D13643, M58050, U20362, Z48481, D14658, L42110, J03565, L38517, M17183	517	112	13528	2.1026526664824536	1.0	0.44377595023908056	69.98143773002113
GOTERM_BP_FAT	GO:0019216~regulation of lipid metabolic process	9	1.6245487364620936	0.06439202734051215	M33680, X03348, M77140, L14812, L41870, L08850, X83705, M19701, U09646, M60315	517	112	13528	2.1026526664824536	1.0	0.44377595023908056	69.98143773002113
GOTERM_MF_FAT	GO:0042287~MHC protein binding	4	0.7220216606498195	0.06453045063540688	Z22936, M16768, X06557, M27161	485	25	12983	4.283051546391753	1.0	0.6568997636491908	64.55091101725002
GOTERM_BP_FAT	GO:0006366~transcription from RNA polymerase II promoter	15	2.707581227436823	0.06466242675263612	L41067, M96944, L16783, X15217, M81601, X03348, X82324, L40371, X84002, D38550, D38251, U13991, Z35278, L20298, U16282	517	234	13528	1.6773297624361454	1.0	0.44426699202504194	70.13790326835006
GOTERM_BP_FAT	GO:0010578~regulation of adenylate cyclase activity involved in G-protein signaling	5	0.9025270758122743	0.06491490448289346	R51015, U17418, L20316, M17183, L10665	517	40	13528	3.270793036750484	1.0	0.44466197797334683	70.28330269228834
